transaction_id,price,quantity,category,status
931,19.15,9,A,confirmed
932,77.6,7,A,confirmed
933,38.09,6,C,confirmed
934,74.56,8,A,confirmed
935,28.0,7,C,confirmed
936,51.41,6,A,confirmed
937,33.88,4,A,confirmed
938,50.64,7,C,confirmed
939,79.22,8,B,confirmed
940,78.58,8,C,confirmed
941,56.42,4,A,confirmed
942,93.55,9,C,confirmed
943,33.74,3,A,confirmed
944,31.63,9,C,confirmed
945,65.24,3,C,confirmed
946,65.92,7,C,confirmed
947,14.19,4,B,confirmed
948,64.7,5,C,confirmed
949,43.7,3,C,confirmed
950,77.27,2,B,confirmed
951,82.73,8,B,confirmed
952,59.69,7,A,confirmed
953,10.15,7,A,confirmed
954,67.27,8,C,confirmed
955,77.4,1,A,confirmed
956,32.41,8,C,confirmed
957,51.82,5,B,confirmed
958,96.92,8,B,confirmed
959,36.83,9,C,confirmed
960,30.08,2,A,confirmed
961,28.98,3,A,confirmed
962,60.29,6,A,confirmed
963,95.48,9,C,confirmed
964,64.78,8,A,confirmed
965,37.3,6,B,confirmed
966,67.47,5,B,confirmed
967,66.24,3,B,confirmed
968,63.72,4,B,confirmed
969,24.35,7,B,confirmed
970,67.11,7,B,confirmed
971,48.71,3,B,confirmed
972,11.67,4,B,confirmed
973,58.58,3,B,confirmed
974,99.03,2,C,confirmed
975,41.48,6,C,confirmed
976,96.9,7,B,confirmed
977,18.66,4,B,confirmed
978,75.92,5,B,confirmed
979,20.29,8,A,confirmed
980,34.62,9,C,confirmed
981,61.38,7,B,confirmed
982,63.35,1,C,confirmed
983,79.77,3,B,confirmed
984,65.38,5,A,confirmed
985,63.43,3,B,confirmed
986,92.11,1,C,confirmed
987,50.69,2,C,confirmed
988,30.27,8,C,confirmed
989,24.56,7,C,confirmed
990,46.0,3,B,confirmed
991,74.15,4,A,confirmed
992,13.83,3,A,confirmed
993,21.61,4,B,confirmed
994,19.55,8,B,confirmed
995,62.67,9,C,confirmed
996,31.86,7,B,confirmed
997,24.96,9,A,confirmed
998,63.35,9,B,confirmed
999,78.52,7,B,confirmed
